ID_client;Date;order_n;ID_products;buy_packs
90001-028;2023-03-05;2023030535;905014;12,0
90001-028;2023-03-05;2023030535;902015;104,0
90001-028;2023-03-05;2023030535;903016;8,0
90001-028;2023-03-05;2023030535;902017;272,0
90001-028;2023-03-05;2023030535;903018;28,0
90001-035;2023-03-05;2023030536;901000;15,0
90001-035;2023-03-05;2023030536;902007;42,0
90001-035;2023-03-05;2023030536;902012;90,0
90001-035;2023-03-05;2023030536;905014;3,0
90001-035;2023-03-05;2023030536;903018;12,0
90001-042;2023-03-05;2023030537;901008;12,0
90001-042;2023-03-05;2023030537;904011;4,0
90001-042;2023-03-05;2023030537;902017;272,0
90001-049;2023-03-05;2023030538;902004;84,0
90001-049;2023-03-05;2023030538;902005;87,0
90001-049;2023-03-05;2023030538;902006;30,0
90001-049;2023-03-05;2023030538;904010;9,0
90001-049;2023-03-05;2023030538;905013;3,0
90001-049;2023-03-05;2023030538;902015;90,0
90001-049;2023-03-05;2023030538;902017;204,0
90001-056;2023-03-05;2023030539;901003;24,0
90001-056;2023-03-05;2023030539;902004;87,0
90001-056;2023-03-05;2023030539;902005;60,0
90001-056;2023-03-05;2023030539;902006;48,0
90001-056;2023-03-05;2023030539;902007;33,0
90001-056;2023-03-05;2023030539;901008;12,0
90001-056;2023-03-05;2023030539;904010;6,0
90001-056;2023-03-05;2023030539;904011;6,0
90001-056;2023-03-05;2023030539;902012;87,0
90001-056;2023-03-05;2023030539;902017;204,0
90001-056;2023-03-05;2023030539;903018;15,0
90001-063;2023-03-05;2023030540;901002;96,0
90001-063;2023-03-05;2023030540;901003;16,0
90001-063;2023-03-05;2023030540;902004;80,0
90001-063;2023-03-05;2023030540;903009;16,0
90001-063;2023-03-05;2023030540;905013;20,0
90001-063;2023-03-05;2023030540;903018;24,0
90001-070;2023-03-05;2023030541;901000;8,0
90001-070;2023-03-05;2023030541;901001;72,0
90001-070;2023-03-05;2023030541;901002;96,0
90001-070;2023-03-05;2023030541;902004;116,0
90001-070;2023-03-05;2023030541;902006;52,0
90001-070;2023-03-05;2023030541;902007;44,0
90001-070;2023-03-05;2023030541;901008;12,0
90001-070;2023-03-05;2023030541;903009;20,0
90001-070;2023-03-05;2023030541;904010;12,0
90001-070;2023-03-05;2023030541;904011;12,0
90001-070;2023-03-05;2023030541;902012;104,0
90001-070;2023-03-05;2023030541;905013;12,0
90001-070;2023-03-05;2023030541;905014;12,0
90001-070;2023-03-05;2023030541;903016;8,0
90001-077;2023-03-05;2023030542;901003;16,0
90001-077;2023-03-05;2023030542;902005;60,0
90001-077;2023-03-05;2023030542;902006;28,0
90001-077;2023-03-05;2023030542;903009;12,0
90001-077;2023-03-05;2023030542;904011;4,0
90001-084;2023-03-05;2023030543;901000;8,0
90001-084;2023-03-05;2023030543;901001;72,0
90001-084;2023-03-05;2023030543;901002;96,0
90001-084;2023-03-05;2023030543;901003;16,0
90001-084;2023-03-05;2023030543;902004;84,0
90001-084;2023-03-05;2023030543;902005;84,0
90001-084;2023-03-05;2023030543;902006;48,0
90001-084;2023-03-05;2023030543;902007;56,0
90001-084;2023-03-05;2023030543;901008;4,0
90001-084;2023-03-05;2023030543;903009;12,0
90001-084;2023-03-05;2023030543;904010;8,0
90001-084;2023-03-05;2023030543;902012;112,0
90001-084;2023-03-05;2023030543;905013;8,0
90001-084;2023-03-05;2023030543;905014;20,0
90001-084;2023-03-05;2023030543;902015;120,0
90001-084;2023-03-05;2023030543;903016;16,0
90001-084;2023-03-05;2023030543;902017;272,0
90001-084;2023-03-05;2023030543;903018;24,0
90001-091;2023-03-05;2023030544;901001;54,0
90001-091;2023-03-05;2023030544;901008;6,0
90001-091;2023-03-05;2023030544;904011;12,0
90001-091;2023-03-05;2023030544;905013;6,0
94016-007;2023-03-05;2023030545;901000;16,0
94016-007;2023-03-05;2023030545;901001;72,0
94016-007;2023-03-05;2023030545;901002;96,0
94016-007;2023-03-05;2023030545;901003;20,0
94016-007;2023-03-05;2023030545;902004;116,0
94016-007;2023-03-05;2023030545;902005;104,0
94016-007;2023-03-05;2023030545;902006;48,0
94016-007;2023-03-05;2023030545;902007;48,0
94016-007;2023-03-05;2023030545;901008;16,0
94016-007;2023-03-05;2023030545;903009;12,0
94016-007;2023-03-05;2023030545;904010;4,0
94016-007;2023-03-05;2023030545;904011;12,0
94016-007;2023-03-05;2023030545;902012;116,0
94016-007;2023-03-05;2023030545;905013;20,0
94016-007;2023-03-05;2023030545;905014;16,0
94016-007;2023-03-05;2023030545;902015;112,0
94016-007;2023-03-05;2023030545;903016;16,0
94016-007;2023-03-05;2023030545;902017;272,0
94016-007;2023-03-05;2023030545;903018;32,0
94016-014;2023-03-05;2023030546;901000;4,0
94016-014;2023-03-05;2023030546;901001;18,0
94016-014;2023-03-05;2023030546;901002;24,0
94016-014;2023-03-05;2023030546;901003;6,0
94016-014;2023-03-05;2023030546;902004;20,0
94016-014;2023-03-05;2023030546;902005;28,0
94016-014;2023-03-05;2023030546;902006;16,0
94016-014;2023-03-05;2023030546;902007;19,0
94016-014;2023-03-05;2023030546;901008;4,0
94016-014;2023-03-05;2023030546;903009;8,0
94016-014;2023-03-05;2023030546;904010;5,0
94016-014;2023-03-05;2023030546;904011;5,0
94016-014;2023-03-05;2023030546;902012;21,0
94016-014;2023-03-05;2023030546;905013;4,0
94016-014;2023-03-05;2023030546;905014;3,0
94016-014;2023-03-05;2023030546;902015;26,0
94016-014;2023-03-05;2023030546;903016;3,0
94016-014;2023-03-05;2023030546;902017;68,0
94016-014;2023-03-05;2023030546;903018;5,0
94016-021;2023-03-05;2023030547;901002;96,0
94016-028;2023-03-05;2023030548;901000;3,0
94016-028;2023-03-05;2023030548;901001;54,0
94016-028;2023-03-05;2023030548;901002;72,0
94016-028;2023-03-05;2023030548;901003;24,0
94016-028;2023-03-05;2023030548;902004;60,0
94016-028;2023-03-05;2023030548;902006;45,0
94016-028;2023-03-05;2023030548;902007;30,0
94016-028;2023-03-05;2023030548;901008;9,0
94016-028;2023-03-05;2023030548;903009;21,0
94016-028;2023-03-05;2023030548;904010;15,0
94016-028;2023-03-05;2023030548;904011;6,0
94016-028;2023-03-05;2023030548;902012;72,0
94016-028;2023-03-05;2023030548;905014;9,0
94016-028;2023-03-05;2023030548;902015;75,0
94016-028;2023-03-05;2023030548;902017;204,0
94016-035;2023-03-05;2023030549;901003;32,0
94016-035;2023-03-05;2023030549;902006;48,0
94016-035;2023-03-05;2023030549;901008;8,0
94016-035;2023-03-05;2023030549;903009;16,0
94016-035;2023-03-05;2023030549;903016;4,0
94016-035;2023-03-05;2023030549;903018;20,0
94016-049;2023-03-05;2023030550;901000;9,0
94016-049;2023-03-05;2023030550;901001;54,0
94016-049;2023-03-05;2023030550;901003;24,0
94016-049;2023-03-05;2023030550;902004;75,0
94016-049;2023-03-05;2023030550;902005;63,0
94016-049;2023-03-05;2023030550;902006;51,0
94016-049;2023-03-05;2023030550;902007;48,0
94016-049;2023-03-05;2023030550;901008;3,0
94016-049;2023-03-05;2023030550;904010;12,0
94016-049;2023-03-05;2023030550;904011;6,0
94016-049;2023-03-05;2023030550;902012;60,0
94016-049;2023-03-05;2023030550;905013;3,0
94016-049;2023-03-05;2023030550;905014;6,0
94016-049;2023-03-05;2023030550;902017;204,0
94016-056;2023-03-05;2023030551;901000;4,0
94016-056;2023-03-05;2023030551;901001;72,0
94016-056;2023-03-05;2023030551;901002;96,0
94016-056;2023-03-05;2023030551;902004;116,0
94016-056;2023-03-05;2023030551;902007;68,0
94016-056;2023-03-05;2023030551;903009;20,0
94016-056;2023-03-05;2023030551;904010;16,0
94016-056;2023-03-05;2023030551;902012;88,0
94016-056;2023-03-05;2023030551;905014;4,0
94016-056;2023-03-05;2023030551;903016;16,0
94016-056;2023-03-05;2023030551;902017;272,0
94016-063;2023-03-05;2023030552;902004;66,0
94016-063;2023-03-05;2023030552;901008;9,0
94016-063;2023-03-05;2023030552;904011;6,0
94016-063;2023-03-05;2023030552;902015;66,0
94016-063;2023-03-05;2023030552;903016;9,0
94016-070;2023-03-05;2023030553;901002;72,0
94016-070;2023-03-05;2023030553;902004;69,0
94016-070;2023-03-05;2023030553;902005;75,0
94016-070;2023-03-05;2023030553;902006;39,0
94016-070;2023-03-05;2023030553;902007;36,0
94016-070;2023-03-05;2023030553;903009;15,0
94016-070;2023-03-05;2023030553;904010;9,0
97035-008;2023-03-05;2023030554;902005;88,0
97035-008;2023-03-05;2023030554;904011;16,0
97035-017;2023-03-05;2023030555;902005;78,0
97035-017;2023-03-05;2023030555;902012;72,0
97035-026;2023-03-05;2023030556;901000;12,0
97035-026;2023-03-05;2023030556;901003;12,0
97035-026;2023-03-05;2023030556;902006;80,0
97035-026;2023-03-05;2023030556;901008;4,0
97035-026;2023-03-05;2023030556;903009;16,0
97035-026;2023-03-05;2023030556;902012;120,0
97035-026;2023-03-05;2023030556;905013;20,0
97035-026;2023-03-05;2023030556;902015;112,0
97035-026;2023-03-05;2023030556;903016;8,0
97035-060;2023-03-05;2023030557;901000;8,0
97035-060;2023-03-05;2023030557;902005;84,0
97035-060;2023-03-05;2023030557;902006;64,0
97035-060;2023-03-05;2023030557;903009;12,0
97035-060;2023-03-05;2023030557;902012;112,0
97035-060;2023-03-05;2023030557;903018;16,0
97035-067;2023-03-05;2023030558;901001;72,0
97035-067;2023-03-05;2023030558;904010;4,0
97035-067;2023-03-05;2023030558;902015;120,0
97035-067;2023-03-05;2023030558;903016;8,0
97035-076;2023-03-05;2023030559;901000;20,0
97035-076;2023-03-05;2023030559;901001;72,0
97035-076;2023-03-05;2023030559;901002;96,0
97035-076;2023-03-05;2023030559;901003;32,0
97035-076;2023-03-05;2023030559;902004;100,0
97035-076;2023-03-05;2023030559;902005;104,0
97035-076;2023-03-05;2023030559;902006;60,0
97035-076;2023-03-05;2023030559;902007;68,0
97035-076;2023-03-05;2023030559;901008;16,0
97035-076;2023-03-05;2023030559;903009;40,0
97035-076;2023-03-05;2023030559;904010;20,0
97035-076;2023-03-05;2023030559;904011;8,0
97035-076;2023-03-05;2023030559;905014;12,0
97035-076;2023-03-05;2023030559;902015;88,0
97035-076;2023-03-05;2023030559;903016;12,0
97035-076;2023-03-05;2023030559;902017;272,0
97035-076;2023-03-05;2023030559;903018;36,0
98101-007;2023-03-05;2023030560;901003;10,0
98101-007;2023-03-05;2023030560;904010;10,0
98101-007;2023-03-05;2023030560;905014;4,0
98101-021;2023-03-05;2023030561;901000;16,0
98101-021;2023-03-05;2023030561;901002;96,0
98101-021;2023-03-05;2023030561;902005;112,0
98101-021;2023-03-05;2023030561;902006;80,0
98101-021;2023-03-05;2023030561;902007;64,0
98101-021;2023-03-05;2023030561;904010;4,0
98101-021;2023-03-05;2023030561;905013;8,0
98101-021;2023-03-05;2023030561;905014;4,0
98101-021;2023-03-05;2023030561;902015;116,0
98101-021;2023-03-05;2023030561;903016;12,0
98101-021;2023-03-05;2023030561;902017;272,0
98101-021;2023-03-05;2023030561;903018;40,0
98101-028;2023-03-05;2023030562;901000;9,0
98101-028;2023-03-05;2023030562;901001;54,0
98101-028;2023-03-05;2023030562;901002;72,0
98101-028;2023-03-05;2023030562;901003;24,0
98101-028;2023-03-05;2023030562;902004;72,0
98101-028;2023-03-05;2023030562;902005;66,0
98101-028;2023-03-05;2023030562;902006;45,0
98101-028;2023-03-05;2023030562;902007;30,0
98101-028;2023-03-05;2023030562;901008;3,0
98101-028;2023-03-05;2023030562;903009;30,0
98101-028;2023-03-05;2023030562;904011;12,0
98101-028;2023-03-05;2023030562;902015;66,0
98101-028;2023-03-05;2023030562;903016;15,0
98101-028;2023-03-05;2023030562;902017;204,0
98101-035;2023-03-05;2023030563;901000;16,0
98101-035;2023-03-05;2023030563;901001;72,0
98101-035;2023-03-05;2023030563;901003;12,0
98101-035;2023-03-05;2023030563;902004;96,0
98101-035;2023-03-05;2023030563;902005;108,0
98101-035;2023-03-05;2023030563;902006;68,0
98101-035;2023-03-05;2023030563;902007;48,0
98101-035;2023-03-05;2023030563;901008;4,0
98101-035;2023-03-05;2023030563;904010;20,0
98101-035;2023-03-05;2023030563;904011;12,0
98101-035;2023-03-05;2023030563;902012;108,0
98101-035;2023-03-05;2023030563;903016;8,0
98101-035;2023-03-05;2023030563;902017;272,0
98101-035;2023-03-05;2023030563;903018;16,0
98101-042;2023-03-05;2023030564;901000;15,0
98101-042;2023-03-05;2023030564;901001;54,0
98101-042;2023-03-05;2023030564;901002;72,0
98101-042;2023-03-05;2023030564;901003;21,0
98101-042;2023-03-05;2023030564;902004;87,0
98101-042;2023-03-05;2023030564;902006;30,0
98101-042;2023-03-05;2023030564;902007;57,0
98101-042;2023-03-05;2023030564;901008;3,0
98101-042;2023-03-05;2023030564;904010;3,0
98101-042;2023-03-05;2023030564;904011;15,0
98101-042;2023-03-05;2023030564;902012;75,0
98101-042;2023-03-05;2023030564;905013;3,0
98101-042;2023-03-05;2023030564;905014;9,0
98101-042;2023-03-05;2023030564;902015;81,0
98101-042;2023-03-05;2023030564;903016;6,0
98101-042;2023-03-05;2023030564;903018;30,0
98101-049;2023-03-05;2023030565;901000;4,0
98101-049;2023-03-05;2023030565;901001;36,0
98101-049;2023-03-05;2023030565;901002;48,0
98101-049;2023-03-05;2023030565;901003;12,0
98101-049;2023-03-05;2023030565;902004;50,0
98101-049;2023-03-05;2023030565;902005;44,0
98101-049;2023-03-05;2023030565;902006;36,0
98101-049;2023-03-05;2023030565;902007;40,0
98101-049;2023-03-05;2023030565;901008;2,0
98101-049;2023-03-05;2023030565;903009;12,0
98101-049;2023-03-05;2023030565;904011;4,0
98101-049;2023-03-05;2023030565;902012;56,0
98101-049;2023-03-05;2023030565;905013;10,0
98101-049;2023-03-05;2023030565;902015;44,0
98101-049;2023-03-05;2023030565;903016;8,0
98101-049;2023-03-05;2023030565;902017;136,0
98101-049;2023-03-05;2023030565;903018;12,0
02215-029;2023-03-06;202303062;901000;20,0
02215-029;2023-03-06;202303062;901001;72,0
02215-029;2023-03-06;202303062;901002;96,0
02215-029;2023-03-06;202303062;901003;40,0
02215-029;2023-03-06;202303062;902004;116,0
02215-029;2023-03-06;202303062;902005;96,0
02215-029;2023-03-06;202303062;902006;40,0
02215-029;2023-03-06;202303062;902007;56,0
02215-029;2023-03-06;202303062;903009;32,0
02215-029;2023-03-06;202303062;902012;108,0
02215-029;2023-03-06;202303062;905014;20,0
02215-029;2023-03-06;202303062;902017;272,0
04101-043;2023-03-06;202303063;902015;116,0
10001-001;2023-03-06;202303064;901000;15,0
10001-001;2023-03-06;202303064;901002;72,0
10001-001;2023-03-06;202303064;902004;84,0
10001-001;2023-03-06;202303064;902005;90,0
10001-001;2023-03-06;202303064;902006;45,0
10001-001;2023-03-06;202303064;901008;9,0
10001-001;2023-03-06;202303064;905013;12,0
10001-001;2023-03-06;202303064;905014;6,0
10001-008;2023-03-06;202303065;901000;20,0
10001-008;2023-03-06;202303065;901001;72,0
10001-008;2023-03-06;202303065;901002;96,0
10001-008;2023-03-06;202303065;901003;40,0
10001-008;2023-03-06;202303065;902004;120,0
10001-008;2023-03-06;202303065;902005;80,0
10001-008;2023-03-06;202303065;902007;60,0
10001-008;2023-03-06;202303065;901008;16,0
10001-008;2023-03-06;202303065;903009;32,0
10001-008;2023-03-06;202303065;904011;20,0
10001-008;2023-03-06;202303065;902012;84,0
10001-008;2023-03-06;202303065;905013;8,0
10001-008;2023-03-06;202303065;905014;4,0
10001-008;2023-03-06;202303065;902015;88,0
10001-008;2023-03-06;202303065;903018;32,0
10001-015;2023-03-06;202303066;901002;72,0
10001-015;2023-03-06;202303066;901003;18,0
10001-015;2023-03-06;202303066;901008;6,0
10001-015;2023-03-06;202303066;904010;6,0
10001-015;2023-03-06;202303066;905013;3,0
10001-015;2023-03-06;202303066;905014;12,0
10001-015;2023-03-06;202303066;902015;63,0
10001-015;2023-03-06;202303066;903016;9,0
10001-015;2023-03-06;202303066;903018;30,0
10001-022;2023-03-06;202303067;901001;36,0
10001-022;2023-03-06;202303067;902004;58,0
10001-029;2023-03-06;202303068;901002;48,0
10001-029;2023-03-06;202303068;901003;10,0
10001-029;2023-03-06;202303068;902006;34,0
10001-029;2023-03-06;202303068;902012;46,0
10001-029;2023-03-06;202303068;902017;136,0
10001-036;2023-03-06;202303069;901000;4,0
10001-036;2023-03-06;202303069;901002;48,0
10001-036;2023-03-06;202303069;901003;8,0
10001-036;2023-03-06;202303069;902004;50,0
10001-036;2023-03-06;202303069;902005;40,0
10001-036;2023-03-06;202303069;902006;32,0
10001-036;2023-03-06;202303069;902007;26,0
10001-036;2023-03-06;202303069;903009;16,0
10001-036;2023-03-06;202303069;905013;8,0
10001-036;2023-03-06;202303069;902015;46,0
10001-036;2023-03-06;202303069;902017;136,0
10001-036;2023-03-06;202303069;903018;18,0
10001-043;2023-03-06;2023030610;901000;6,0
10001-043;2023-03-06;2023030610;901001;36,0
10001-043;2023-03-06;2023030610;901002;48,0
10001-043;2023-03-06;2023030610;901003;20,0
10001-043;2023-03-06;2023030610;902004;40,0
10001-043;2023-03-06;2023030610;902005;42,0
10001-043;2023-03-06;2023030610;902006;34,0
10001-043;2023-03-06;2023030610;902007;40,0
10001-043;2023-03-06;2023030610;901008;4,0
10001-043;2023-03-06;2023030610;903009;8,0
10001-043;2023-03-06;2023030610;904010;8,0
10001-043;2023-03-06;2023030610;904011;8,0
10001-043;2023-03-06;2023030610;902012;46,0
10001-043;2023-03-06;2023030610;905013;6,0
10001-043;2023-03-06;2023030610;905014;10,0
10001-043;2023-03-06;2023030610;902015;40,0
10001-043;2023-03-06;2023030610;903016;10,0
10001-043;2023-03-06;2023030610;902017;136,0
10001-043;2023-03-06;2023030610;903018;12,0
30301-001;2023-03-06;2023030611;901000;16,0
30301-001;2023-03-06;2023030611;901001;72,0
30301-001;2023-03-06;2023030611;901002;96,0
30301-001;2023-03-06;2023030611;901003;16,0
30301-001;2023-03-06;2023030611;902004;104,0
30301-001;2023-03-06;2023030611;902005;112,0
30301-001;2023-03-06;2023030611;902006;48,0
30301-001;2023-03-06;2023030611;902007;80,0
30301-001;2023-03-06;2023030611;901008;12,0
30301-001;2023-03-06;2023030611;903009;20,0
30301-001;2023-03-06;2023030611;904010;16,0
30301-001;2023-03-06;2023030611;904011;20,0
30301-001;2023-03-06;2023030611;902012;96,0
30301-001;2023-03-06;2023030611;905013;20,0
30301-001;2023-03-06;2023030611;905014;12,0
30301-001;2023-03-06;2023030611;902015;92,0
30301-001;2023-03-06;2023030611;903016;20,0
30301-001;2023-03-06;2023030611;902017;272,0
30301-001;2023-03-06;2023030611;903018;36,0
30301-015;2023-03-06;2023030612;901000;4,0
30301-015;2023-03-06;2023030612;901001;72,0
30301-015;2023-03-06;2023030612;902004;112,0
30301-015;2023-03-06;2023030612;902005;88,0
30301-015;2023-03-06;2023030612;901008;20,0
30301-015;2023-03-06;2023030612;903009;28,0
30301-015;2023-03-06;2023030612;904011;12,0
30301-015;2023-03-06;2023030612;902012;92,0
30301-015;2023-03-06;2023030612;903016;12,0
30301-022;2023-03-06;2023030613;902005;112,0
30301-022;2023-03-06;2023030613;902006;52,0
30301-022;2023-03-06;2023030613;902007;56,0
30301-022;2023-03-06;2023030613;901008;16,0
30301-022;2023-03-06;2023030613;904010;12,0
30301-022;2023-03-06;2023030613;904011;16,0
30301-022;2023-03-06;2023030613;902012;116,0
30301-022;2023-03-06;2023030613;905013;12,0
30301-022;2023-03-06;2023030613;905014;8,0
30301-022;2023-03-06;2023030613;902015;92,0
30301-022;2023-03-06;2023030613;903016;16,0
30301-029;2023-03-06;2023030614;901000;9,0
30301-029;2023-03-06;2023030614;901002;72,0
30301-029;2023-03-06;2023030614;901003;27,0
30301-029;2023-03-06;2023030614;902004;90,0
30301-029;2023-03-06;2023030614;902005;66,0
30301-029;2023-03-06;2023030614;902006;60,0
30301-029;2023-03-06;2023030614;902007;54,0
30301-029;2023-03-06;2023030614;901008;15,0
30301-029;2023-03-06;2023030614;903009;12,0
30301-029;2023-03-06;2023030614;904011;15,0
30301-029;2023-03-06;2023030614;902012;69,0
30301-029;2023-03-06;2023030614;905013;12,0
30301-029;2023-03-06;2023030614;905014;12,0
30301-029;2023-03-06;2023030614;902015;63,0
30301-029;2023-03-06;2023030614;903016;15,0
30301-029;2023-03-06;2023030614;902017;204,0
30301-029;2023-03-06;2023030614;903018;18,0
30301-036;2023-03-06;2023030615;901000;8,0
30301-036;2023-03-06;2023030615;901002;96,0
30301-036;2023-03-06;2023030615;902005;104,0
30301-036;2023-03-06;2023030615;902006;56,0
30301-036;2023-03-06;2023030615;903009;16,0
30301-036;2023-03-06;2023030615;904010;16,0
30301-036;2023-03-06;2023030615;905013;20,0
30301-036;2023-03-06;2023030615;902015;92,0
30301-036;2023-03-06;2023030615;902017;272,0
30301-043;2023-03-06;2023030616;901000;16,0
30301-043;2023-03-06;2023030616;901001;72,0
30301-043;2023-03-06;2023030616;901002;96,0
30301-043;2023-03-06;2023030616;901003;28,0
30301-043;2023-03-06;2023030616;902004;108,0
30301-043;2023-03-06;2023030616;902006;40,0
30301-043;2023-03-06;2023030616;902007;56,0
30301-043;2023-03-06;2023030616;901008;12,0
30301-043;2023-03-06;2023030616;903009;16,0
30301-043;2023-03-06;2023030616;904010;16,0
30301-043;2023-03-06;2023030616;904011;4,0
30301-043;2023-03-06;2023030616;902012;116,0
30301-043;2023-03-06;2023030616;905013;16,0
30301-043;2023-03-06;2023030616;905014;16,0
30301-043;2023-03-06;2023030616;902015;108,0
30301-043;2023-03-06;2023030616;903016;20,0
30301-043;2023-03-06;2023030616;902017;272,0
30301-043;2023-03-06;2023030616;903018;12,0
30301-050;2023-03-06;2023030617;901000;12,0
30301-050;2023-03-06;2023030617;901001;72,0
30301-050;2023-03-06;2023030617;901002;96,0
30301-050;2023-03-06;2023030617;901003;16,0
30301-050;2023-03-06;2023030617;902004;120,0
30301-050;2023-03-06;2023030617;902005;112,0
30301-050;2023-03-06;2023030617;902006;40,0
30301-050;2023-03-06;2023030617;902007;64,0
30301-050;2023-03-06;2023030617;901008;8,0
30301-050;2023-03-06;2023030617;903009;20,0
30301-050;2023-03-06;2023030617;904010;4,0
30301-050;2023-03-06;2023030617;904011;20,0
30301-050;2023-03-06;2023030617;902012;120,0
30301-050;2023-03-06;2023030617;905013;8,0
30301-050;2023-03-06;2023030617;905014;12,0
30301-050;2023-03-06;2023030617;902015;92,0
30301-050;2023-03-06;2023030617;903016;8,0
30301-050;2023-03-06;2023030617;902017;272,0
30301-050;2023-03-06;2023030617;903018;40,0
30301-057;2023-03-06;2023030618;901001;36,0
30301-057;2023-03-06;2023030618;901002;48,0
30301-057;2023-03-06;2023030618;902004;44,0
30301-057;2023-03-06;2023030618;902007;34,0
30301-064;2023-03-06;2023030619;901002;96,0
30301-064;2023-03-06;2023030619;902006;68,0
30301-064;2023-03-06;2023030619;903009;16,0
30301-064;2023-03-06;2023030619;905013;20,0
30301-064;2023-03-06;2023030619;905014;8,0
30301-064;2023-03-06;2023030619;902015;116,0
30301-064;2023-03-06;2023030619;903016;20,0
30301-064;2023-03-06;2023030619;903018;20,0
30301-071;2023-03-06;2023030620;901001;72,0
30301-071;2023-03-06;2023030620;901002;96,0
30301-071;2023-03-06;2023030620;901003;40,0
30301-071;2023-03-06;2023030620;902004;100,0
30301-071;2023-03-06;2023030620;902005;116,0
30301-071;2023-03-06;2023030620;902006;40,0
30301-071;2023-03-06;2023030620;902007;68,0
30301-071;2023-03-06;2023030620;901008;20,0
30301-071;2023-03-06;2023030620;903009;24,0
30301-071;2023-03-06;2023030620;904011;12,0
30301-071;2023-03-06;2023030620;902012;120,0
30301-071;2023-03-06;2023030620;905013;16,0
30301-071;2023-03-06;2023030620;902015;120,0
30301-071;2023-03-06;2023030620;903016;16,0
30301-071;2023-03-06;2023030620;902017;272,0
30301-085;2023-03-06;2023030621;901001;54,0
30301-085;2023-03-06;2023030621;901003;18,0
30301-085;2023-03-06;2023030621;902004;87,0
30301-085;2023-03-06;2023030621;902005;78,0
30301-085;2023-03-06;2023030621;903009;9,0
30301-085;2023-03-06;2023030621;904010;6,0
30301-085;2023-03-06;2023030621;905013;9,0
30301-085;2023-03-06;2023030621;903016;3,0
30301-085;2023-03-06;2023030621;902017;204,0
73301-008;2023-03-06;2023030622;901000;12,0
73301-008;2023-03-06;2023030622;901001;72,0
73301-008;2023-03-06;2023030622;901002;96,0
73301-008;2023-03-06;2023030622;901003;12,0
73301-008;2023-03-06;2023030622;902004;84,0
73301-008;2023-03-06;2023030622;902005;120,0
73301-008;2023-03-06;2023030622;902006;72,0
73301-008;2023-03-06;2023030622;902007;60,0
73301-008;2023-03-06;2023030622;901008;8,0
73301-008;2023-03-06;2023030622;903009;24,0
73301-008;2023-03-06;2023030622;904010;16,0
73301-008;2023-03-06;2023030622;904011;16,0
73301-008;2023-03-06;2023030622;902012;100,0
73301-008;2023-03-06;2023030622;905013;12,0
73301-008;2023-03-06;2023030622;905014;16,0
73301-008;2023-03-06;2023030622;902015;88,0
73301-008;2023-03-06;2023030622;903016;8,0
73301-008;2023-03-06;2023030622;902017;272,0
73301-008;2023-03-06;2023030622;903018;28,0
73301-015;2023-03-06;2023030623;901000;4,0
73301-015;2023-03-06;2023030623;901001;36,0
73301-015;2023-03-06;2023030623;902004;40,0
73301-015;2023-03-06;2023030623;902007;24,0
73301-015;2023-03-06;2023030623;904010;4,0
73301-015;2023-03-06;2023030623;903016;10,0
75001-001;2023-03-06;2023030624;901008;6,0
75001-001;2023-03-06;2023030624;904010;6,0
75001-001;2023-03-06;2023030624;902015;87,0
75001-001;2023-03-06;2023030624;903018;9,0
75001-008;2023-03-06;2023030625;901000;16,0
75001-008;2023-03-06;2023030625;901001;72,0
75001-008;2023-03-06;2023030625;901002;96,0
75001-008;2023-03-06;2023030625;901003;12,0
75001-008;2023-03-06;2023030625;902004;112,0
75001-008;2023-03-06;2023030625;902005;100,0
75001-008;2023-03-06;2023030625;902006;48,0
75001-008;2023-03-06;2023030625;902007;52,0
75001-008;2023-03-06;2023030625;901008;20,0
75001-008;2023-03-06;2023030625;903009;16,0
75001-008;2023-03-06;2023030625;904010;8,0
75001-008;2023-03-06;2023030625;904011;4,0
75001-008;2023-03-06;2023030625;902012;80,0
75001-008;2023-03-06;2023030625;905013;4,0
75001-008;2023-03-06;2023030625;905014;20,0
75001-008;2023-03-06;2023030625;902015;120,0
75001-008;2023-03-06;2023030625;903016;16,0
75001-008;2023-03-06;2023030625;902017;272,0
75001-015;2023-03-06;2023030626;901000;8,0
75001-015;2023-03-06;2023030626;901001;72,0
75001-015;2023-03-06;2023030626;901002;96,0
75001-015;2023-03-06;2023030626;901003;40,0
75001-015;2023-03-06;2023030626;902004;88,0
75001-015;2023-03-06;2023030626;902005;96,0
75001-015;2023-03-06;2023030626;902006;40,0
75001-015;2023-03-06;2023030626;902007;68,0
75001-015;2023-03-06;2023030626;901008;20,0
75001-015;2023-03-06;2023030626;903009;28,0
75001-015;2023-03-06;2023030626;904010;4,0
75001-015;2023-03-06;2023030626;902012;116,0
75001-015;2023-03-06;2023030626;905013;4,0
75001-015;2023-03-06;2023030626;902015;84,0
75001-015;2023-03-06;2023030626;903016;12,0
75001-015;2023-03-06;2023030626;902017;272,0
75001-015;2023-03-06;2023030626;903018;20,0
75001-022;2023-03-06;2023030627;901002;96,0
75001-022;2023-03-06;2023030627;901003;12,0
75001-022;2023-03-06;2023030627;902004;104,0
75001-022;2023-03-06;2023030627;902005;96,0
75001-022;2023-03-06;2023030627;905013;12,0
75001-022;2023-03-06;2023030627;903016;16,0
75001-022;2023-03-06;2023030627;902017;272,0
75001-036;2023-03-06;2023030628;901000;10,0
75001-036;2023-03-06;2023030628;901001;36,0
