ID_client;cluster;ID_sector;Date;order_n
02215-056;D;109;2023-03-05;202303057
02215-063;D;109;2023-03-05;202303058
02215-070;D;109;2023-03-05;202303059
04101-037;B;107;2023-03-05;2023030510
04101-060;D;107;2023-03-05;2023030511
10001-007;D;201;2023-03-05;2023030512
10001-014;C;201;2023-03-05;2023030513
10001-028;D;201;2023-03-05;2023030514
10001-035;D;201;2023-03-05;2023030515
10001-042;D;201;2023-03-05;2023030516
10001-049;B;201;2023-03-05;2023030517
10001-056;C;201;2023-03-05;2023030518
30301-007;B;205;2023-03-05;2023030519
30301-014;D;205;2023-03-05;2023030520
30301-021;D;205;2023-03-05;2023030521
30301-028;C;205;2023-03-05;2023030522
30301-035;A;205;2023-03-05;2023030523
30301-049;D;205;2023-03-05;2023030524
30301-056;D;205;2023-03-05;2023030525
30301-063;D;205;2023-03-05;2023030526
30301-070;B;205;2023-03-05;2023030527
30301-077;B;205;2023-03-05;2023030528
73301-007;C;202;2023-03-05;2023030529
73301-014;C;202;2023-03-05;2023030530
73301-021;D;202;2023-03-05;2023030531
73301-028;D;202;2023-03-05;2023030532
73301-035;D;202;2023-03-05;2023030533
73301-042;B;202;2023-03-05;2023030534
73301-056;D;202;2023-03-05;2023030535
73301-070;C;202;2023-03-05;2023030536
73301-077;D;202;2023-03-05;2023030537
75001-007;D;106;2023-03-05;2023030538
75001-014;C;106;2023-03-05;2023030539
75001-028;C;106;2023-03-05;2023030540
75001-035;D;106;2023-03-05;2023030541
75001-042;D;106;2023-03-05;2023030542
75001-049;B;106;2023-03-05;2023030543
75001-056;C;106;2023-03-05;2023030544
75001-063;D;106;2023-03-05;2023030545
75001-070;C;106;2023-03-05;2023030546
75001-084;D;106;2023-03-05;2023030547
75001-091;C;106;2023-03-05;2023030548
90001-007;B;203;2023-03-05;2023030549
90001-014;B;203;2023-03-05;2023030550
90001-021;B;203;2023-03-05;2023030551
90001-028;D;203;2023-03-05;2023030552
90001-035;C;203;2023-03-05;2023030553
90001-042;D;203;2023-03-05;2023030554
90001-063;D;203;2023-03-05;2023030555
94016-007;D;204;2023-03-05;2023030556
94016-014;D;204;2023-03-05;2023030557
94016-021;C;204;2023-03-05;2023030558
94016-028;C;204;2023-03-05;2023030559
94016-035;D;204;2023-03-05;2023030560
94016-042;C;204;2023-03-05;2023030561
94016-049;A;204;2023-03-05;2023030562
94016-056;C;204;2023-03-05;2023030563
94016-063;C;204;2023-03-05;2023030564
94016-070;C;204;2023-03-05;2023030565
97035-009;C;108;2023-03-05;2023030566
97035-018;C;108;2023-03-05;2023030567
97035-027;B;108;2023-03-05;2023030568
97035-034;C;108;2023-03-05;2023030569
97035-043;D;108;2023-03-05;2023030570
98101-007;C;110;2023-03-05;2023030571
98101-014;C;110;2023-03-05;2023030572
98101-021;B;110;2023-03-05;2023030573
98101-028;B;110;2023-03-05;2023030574
98101-035;C;110;2023-03-05;2023030575
98101-049;C;110;2023-03-05;2023030576
98101-056;D;110;2023-03-05;2023030577
98101-063;C;110;2023-03-05;2023030578
98101-070;B;110;2023-03-05;2023030579
02215-001;D;109;2023-03-06;202303061
02215-008;D;109;2023-03-06;202303062
02215-015;D;109;2023-03-06;202303063
02215-022;C;109;2023-03-06;202303064
02215-029;B;109;2023-03-06;202303065
02215-036;C;109;2023-03-06;202303066
02215-050;D;109;2023-03-06;202303067
02215-057;D;109;2023-03-06;202303068
02215-064;C;109;2023-03-06;202303069
02215-071;C;109;2023-03-06;2023030610
04101-001;D;107;2023-03-06;2023030611
04101-042;D;107;2023-03-06;2023030612
04101-062;C;107;2023-03-06;2023030613
10001-008;B;201;2023-03-06;2023030614
10001-015;C;201;2023-03-06;2023030615
10001-022;C;201;2023-03-06;2023030616
10001-029;C;201;2023-03-06;2023030617
10001-036;B;201;2023-03-06;2023030618
10001-050;C;201;2023-03-06;2023030619
10001-057;B;201;2023-03-06;2023030620
30301-001;D;205;2023-03-06;2023030621
30301-008;C;205;2023-03-06;2023030622
30301-015;C;205;2023-03-06;2023030623
30301-022;D;205;2023-03-06;2023030624
30301-029;D;205;2023-03-06;2023030625
30301-036;C;205;2023-03-06;2023030626
30301-043;C;205;2023-03-06;2023030627
30301-050;B;205;2023-03-06;2023030628
30301-057;D;205;2023-03-06;2023030629
30301-064;C;205;2023-03-06;2023030630
30301-071;C;205;2023-03-06;2023030631
30301-078;D;205;2023-03-06;2023030632
73301-001;D;202;2023-03-06;2023030633
73301-008;D;202;2023-03-06;2023030634
73301-015;C;202;2023-03-06;2023030635
73301-022;B;202;2023-03-06;2023030636
73301-029;B;202;2023-03-06;2023030637
73301-036;C;202;2023-03-06;2023030638
73301-043;C;202;2023-03-06;2023030639
73301-050;D;202;2023-03-06;2023030640
73301-057;C;202;2023-03-06;2023030641
73301-064;D;202;2023-03-06;2023030642
73301-071;B;202;2023-03-06;2023030643
73301-078;D;202;2023-03-06;2023030644
75001-008;D;106;2023-03-06;2023030645
75001-022;D;106;2023-03-06;2023030646
75001-036;D;106;2023-03-06;2023030647
75001-043;B;106;2023-03-06;2023030648
75001-050;C;106;2023-03-06;2023030649
75001-057;D;106;2023-03-06;2023030650
75001-064;D;106;2023-03-06;2023030651
75001-071;C;106;2023-03-06;2023030652
75001-078;D;106;2023-03-06;2023030653
75001-085;C;106;2023-03-06;2023030654
75001-092;B;106;2023-03-06;2023030655
90001-001;D;203;2023-03-06;2023030656
90001-015;A;203;2023-03-06;2023030657
90001-029;D;203;2023-03-06;2023030658
90001-036;C;203;2023-03-06;2023030659
90001-043;C;203;2023-03-06;2023030660
90001-050;D;203;2023-03-06;2023030661
90001-057;D;203;2023-03-06;2023030662
90001-064;C;203;2023-03-06;2023030663
94016-001;C;204;2023-03-06;2023030664
94016-008;D;204;2023-03-06;2023030665
94016-015;D;204;2023-03-06;2023030666
94016-022;D;204;2023-03-06;2023030667
94016-029;D;204;2023-03-06;2023030668
94016-043;D;204;2023-03-06;2023030669
94016-050;C;204;2023-03-06;2023030670
94016-057;D;204;2023-03-06;2023030671
94016-064;C;204;2023-03-06;2023030672
94016-071;C;204;2023-03-06;2023030673
97035-002;C;108;2023-03-06;2023030674
97035-010;B;108;2023-03-06;2023030675
97035-019;D;108;2023-03-06;2023030676
97035-028;C;108;2023-03-06;2023030677
97035-035;B;108;2023-03-06;2023030678
97035-045;C;108;2023-03-06;2023030679
97035-053;D;108;2023-03-06;2023030680
98101-001;C;110;2023-03-06;2023030681
98101-015;C;110;2023-03-06;2023030682
98101-022;D;110;2023-03-06;2023030683
98101-029;B;110;2023-03-06;2023030684
98101-036;D;110;2023-03-06;2023030685
98101-043;D;110;2023-03-06;2023030686
98101-057;D;110;2023-03-06;2023030687
98101-064;D;110;2023-03-06;2023030688
98101-071;C;110;2023-03-06;2023030689
02215-002;A;109;2023-03-07;202303071
02215-009;C;109;2023-03-07;202303072
02215-016;D;109;2023-03-07;202303073
02215-023;D;109;2023-03-07;202303074
02215-030;D;109;2023-03-07;202303075
02215-044;B;109;2023-03-07;202303076
02215-051;D;109;2023-03-07;202303077
02215-058;D;109;2023-03-07;202303078
02215-065;D;109;2023-03-07;202303079
04101-003;D;107;2023-03-07;2023030710
04101-044;C;107;2023-03-07;2023030711
04101-063;A;107;2023-03-07;2023030712
10001-002;C;201;2023-03-07;2023030713
10001-009;C;201;2023-03-07;2023030714
10001-016;C;201;2023-03-07;2023030715
10001-023;B;201;2023-03-07;2023030716
10001-030;B;201;2023-03-07;2023030717
10001-037;D;201;2023-03-07;2023030718
10001-044;D;201;2023-03-07;2023030719
10001-051;D;201;2023-03-07;2023030720
30301-002;C;205;2023-03-07;2023030721
30301-009;C;205;2023-03-07;2023030722
30301-016;C;205;2023-03-07;2023030723
30301-023;D;205;2023-03-07;2023030724
30301-037;C;205;2023-03-07;2023030725
30301-044;D;205;2023-03-07;2023030726
30301-051;C;205;2023-03-07;2023030727
30301-058;D;205;2023-03-07;2023030728
30301-065;D;205;2023-03-07;2023030729
30301-072;B;205;2023-03-07;2023030730
30301-079;D;205;2023-03-07;2023030731
73301-002;D;202;2023-03-07;2023030732
73301-009;D;202;2023-03-07;2023030733
73301-016;B;202;2023-03-07;2023030734
73301-023;D;202;2023-03-07;2023030735
73301-037;A;202;2023-03-07;2023030736
73301-044;A;202;2023-03-07;2023030737
73301-051;D;202;2023-03-07;2023030738
73301-058;D;202;2023-03-07;2023030739
73301-065;C;202;2023-03-07;2023030740
73301-072;D;202;2023-03-07;2023030741
73301-079;C;202;2023-03-07;2023030742
75001-002;B;106;2023-03-07;2023030743
75001-009;B;106;2023-03-07;2023030744
75001-023;D;106;2023-03-07;2023030745
75001-030;C;106;2023-03-07;2023030746
75001-037;C;106;2023-03-07;2023030747
75001-044;D;106;2023-03-07;2023030748
75001-051;D;106;2023-03-07;2023030749
75001-058;C;106;2023-03-07;2023030750
75001-065;C;106;2023-03-07;2023030751
75001-072;C;106;2023-03-07;2023030752
75001-079;B;106;2023-03-07;2023030753
75001-086;D;106;2023-03-07;2023030754
75001-093;C;106;2023-03-07;2023030755
90001-002;A;203;2023-03-07;2023030756
90001-009;D;203;2023-03-07;2023030757
90001-016;D;203;2023-03-07;2023030758
90001-023;C;203;2023-03-07;2023030759
90001-030;C;203;2023-03-07;2023030760
90001-037;C;203;2023-03-07;2023030761
90001-044;C;203;2023-03-07;2023030762
90001-051;D;203;2023-03-07;2023030763
90001-058;D;203;2023-03-07;2023030764
94016-002;C;204;2023-03-07;2023030765
94016-009;B;204;2023-03-07;2023030766
94016-016;C;204;2023-03-07;2023030767
94016-030;D;204;2023-03-07;2023030768
94016-037;D;204;2023-03-07;2023030769
94016-044;D;204;2023-03-07;2023030770
94016-058;B;204;2023-03-07;2023030771
94016-065;C;204;2023-03-07;2023030772
97035-004;B;108;2023-03-07;2023030773
97035-012;D;108;2023-03-07;2023030774
97035-020;C;108;2023-03-07;2023030775
97035-036;D;108;2023-03-07;2023030776
98101-009;C;110;2023-03-07;2023030777
98101-023;C;110;2023-03-07;2023030778
98101-030;B;110;2023-03-07;2023030779
98101-044;D;110;2023-03-07;2023030780
98101-051;B;110;2023-03-07;2023030781
98101-058;D;110;2023-03-07;2023030782
98101-065;D;110;2023-03-07;2023030783
98101-072;D;110;2023-03-07;2023030784
02215-003;D;109;2023-03-08;202303081
02215-010;D;109;2023-03-08;202303082
02215-017;C;109;2023-03-08;202303083
02215-024;D;109;2023-03-08;202303084
02215-031;C;109;2023-03-08;202303085
02215-038;B;109;2023-03-08;202303086
02215-045;A;109;2023-03-08;202303087
02215-059;D;109;2023-03-08;202303088
02215-073;C;109;2023-03-08;202303089
04101-047;D;107;2023-03-08;2023030810
04101-065;C;107;2023-03-08;2023030811
10001-003;C;201;2023-03-08;2023030812
10001-010;D;201;2023-03-08;2023030813
10001-017;D;201;2023-03-08;2023030814
10001-024;D;201;2023-03-08;2023030815
10001-031;B;201;2023-03-08;2023030816
10001-038;D;201;2023-03-08;2023030817
10001-045;D;201;2023-03-08;2023030818
10001-052;C;201;2023-03-08;2023030819
30301-010;D;205;2023-03-08;2023030820
30301-024;C;205;2023-03-08;2023030821
30301-031;D;205;2023-03-08;2023030822
30301-038;C;205;2023-03-08;2023030823
30301-045;A;205;2023-03-08;2023030824
30301-052;C;205;2023-03-08;2023030825
30301-059;D;205;2023-03-08;2023030826
30301-066;D;205;2023-03-08;2023030827
30301-073;B;205;2023-03-08;2023030828
30301-080;D;205;2023-03-08;2023030829
73301-003;B;202;2023-03-08;2023030830
73301-010;C;202;2023-03-08;2023030831
73301-017;C;202;2023-03-08;2023030832
73301-024;B;202;2023-03-08;2023030833
73301-031;D;202;2023-03-08;2023030834
73301-038;C;202;2023-03-08;2023030835
73301-045;B;202;2023-03-08;2023030836
73301-052;C;202;2023-03-08;2023030837
73301-059;C;202;2023-03-08;2023030838
73301-066;D;202;2023-03-08;2023030839
73301-073;A;202;2023-03-08;2023030840
73301-080;A;202;2023-03-08;2023030841
75001-003;A;106;2023-03-08;2023030842
75001-010;D;106;2023-03-08;2023030843
75001-017;C;106;2023-03-08;2023030844
75001-024;C;106;2023-03-08;2023030845
75001-031;D;106;2023-03-08;2023030846
75001-038;C;106;2023-03-08;2023030847
75001-045;D;106;2023-03-08;2023030848
75001-052;D;106;2023-03-08;2023030849
75001-059;D;106;2023-03-08;2023030850
75001-066;D;106;2023-03-08;2023030851
75001-080;D;106;2023-03-08;2023030852
90001-010;D;203;2023-03-08;2023030853
90001-024;C;203;2023-03-08;2023030854
90001-031;C;203;2023-03-08;2023030855
90001-038;D;203;2023-03-08;2023030856
90001-045;C;203;2023-03-08;2023030857
90001-052;C;203;2023-03-08;2023030858
90001-059;C;203;2023-03-08;2023030859
94016-003;B;204;2023-03-08;2023030860
94016-017;C;204;2023-03-08;2023030861
94016-024;D;204;2023-03-08;2023030862
94016-031;B;204;2023-03-08;2023030863
94016-038;D;204;2023-03-08;2023030864
94016-045;D;204;2023-03-08;2023030865
94016-052;D;204;2023-03-08;2023030866
94016-066;B;204;2023-03-08;2023030867
97035-005;C;108;2023-03-08;2023030868
97035-021;D;108;2023-03-08;2023030869
97035-030;D;108;2023-03-08;2023030870
97035-038;D;108;2023-03-08;2023030871
97035-048;D;108;2023-03-08;2023030872
97035-056;C;108;2023-03-08;2023030873
98101-003;A;110;2023-03-08;2023030874
98101-017;D;110;2023-03-08;2023030875
98101-024;B;110;2023-03-08;2023030876
98101-031;C;110;2023-03-08;2023030877
98101-045;D;110;2023-03-08;2023030878
98101-052;D;110;2023-03-08;2023030879
98101-059;D;110;2023-03-08;2023030880
98101-066;D;110;2023-03-08;2023030881
98101-073;D;110;2023-03-08;2023030882
02215-004;D;109;2023-03-09;202303091
02215-011;D;109;2023-03-09;202303092
02215-018;B;109;2023-03-09;202303093
02215-025;D;109;2023-03-09;202303094
02215-032;D;109;2023-03-09;202303095
02215-039;D;109;2023-03-09;202303096
02215-046;B;109;2023-03-09;202303097
02215-053;D;109;2023-03-09;202303098
02215-060;D;109;2023-03-09;202303099
02215-067;D;109;2023-03-09;2023030910
04101-015;C;107;2023-03-09;2023030911
04101-055;D;107;2023-03-09;2023030912
10001-004;D;201;2023-03-09;2023030913
10001-011;C;201;2023-03-09;2023030914
10001-018;C;201;2023-03-09;2023030915
10001-025;B;201;2023-03-09;2023030916
10001-039;D;201;2023-03-09;2023030917
10001-046;C;201;2023-03-09;2023030918
10001-053;C;201;2023-03-09;2023030919
10001-060;D;201;2023-03-09;2023030920
30301-004;C;205;2023-03-09;2023030921
30301-011;D;205;2023-03-09;2023030922
30301-018;A;205;2023-03-09;2023030923
30301-025;D;205;2023-03-09;2023030924
30301-032;B;205;2023-03-09;2023030925
30301-046;C;205;2023-03-09;2023030926
30301-053;D;205;2023-03-09;2023030927
30301-074;D;205;2023-03-09;2023030928
30301-081;C;205;2023-03-09;2023030929
73301-004;C;202;2023-03-09;2023030930
73301-011;D;202;2023-03-09;2023030931
73301-018;D;202;2023-03-09;2023030932
73301-025;C;202;2023-03-09;2023030933
73301-032;D;202;2023-03-09;2023030934
73301-039;C;202;2023-03-09;2023030935
73301-046;B;202;2023-03-09;2023030936
73301-053;C;202;2023-03-09;2023030937
73301-060;D;202;2023-03-09;2023030938
73301-067;D;202;2023-03-09;2023030939
73301-074;A;202;2023-03-09;2023030940
75001-004;D;106;2023-03-09;2023030941
75001-011;D;106;2023-03-09;2023030942
75001-018;D;106;2023-03-09;2023030943
75001-025;C;106;2023-03-09;2023030944
75001-039;D;106;2023-03-09;2023030945
75001-046;D;106;2023-03-09;2023030946
75001-053;D;106;2023-03-09;2023030947
75001-060;B;106;2023-03-09;2023030948
75001-074;D;106;2023-03-09;2023030949
75001-081;D;106;2023-03-09;2023030950
75001-088;C;106;2023-03-09;2023030951
90001-011;D;203;2023-03-09;2023030952
90001-018;C;203;2023-03-09;2023030953
90001-025;B;203;2023-03-09;2023030954
90001-032;D;203;2023-03-09;2023030955
90001-039;A;203;2023-03-09;2023030956
90001-046;D;203;2023-03-09;2023030957
90001-053;D;203;2023-03-09;2023030958
90001-060;C;203;2023-03-09;2023030959
94016-004;B;204;2023-03-09;2023030960
94016-011;D;204;2023-03-09;2023030961
94016-018;A;204;2023-03-09;2023030962
94016-025;D;204;2023-03-09;2023030963
94016-032;D;204;2023-03-09;2023030964
94016-039;D;204;2023-03-09;2023030965
94016-046;C;204;2023-03-09;2023030966
94016-060;C;204;2023-03-09;2023030967
97035-006;D;108;2023-03-09;2023030968
97035-014;B;108;2023-03-09;2023030969
97035-022;C;108;2023-03-09;2023030970
97035-031;D;108;2023-03-09;2023030971
97035-039;B;108;2023-03-09;2023030972
97035-057;C;108;2023-03-09;2023030973
98101-004;C;110;2023-03-09;2023030974
98101-018;D;110;2023-03-09;2023030975
98101-032;C;110;2023-03-09;2023030976
98101-039;C;110;2023-03-09;2023030977
98101-046;D;110;2023-03-09;2023030978
98101-053;D;110;2023-03-09;2023030979
98101-060;D;110;2023-03-09;2023030980
02215-005;C;109;2023-03-10;202303101
02215-012;D;109;2023-03-10;202303102
02215-019;C;109;2023-03-10;202303103
02215-026;C;109;2023-03-10;202303104
02215-033;B;109;2023-03-10;202303105
02215-040;D;109;2023-03-10;202303106
02215-054;C;109;2023-03-10;202303107
02215-061;D;109;2023-03-10;202303108
02215-068;D;109;2023-03-10;202303109
04101-023;C;107;2023-03-10;2023031010
04101-058;D;107;2023-03-10;2023031011
10001-005;C;201;2023-03-10;2023031012
10001-012;D;201;2023-03-10;2023031013
10001-019;D;201;2023-03-10;2023031014
10001-026;C;201;2023-03-10;2023031015
10001-040;C;201;2023-03-10;2023031016
10001-054;D;201;2023-03-10;2023031017
10001-061;D;201;2023-03-10;2023031018
30301-005;D;205;2023-03-10;2023031019
30301-012;D;205;2023-03-10;2023031020
30301-019;A;205;2023-03-10;2023031021
30301-026;D;205;2023-03-10;2023031022
30301-033;A;205;2023-03-10;2023031023
30301-040;B;205;2023-03-10;2023031024
30301-047;D;205;2023-03-10;2023031025
30301-054;A;205;2023-03-10;2023031026
30301-061;D;205;2023-03-10;2023031027
30301-068;C;205;2023-03-10;2023031028
30301-075;D;205;2023-03-10;2023031029
30301-082;D;205;2023-03-10;2023031030
73301-005;D;202;2023-03-10;2023031031
73301-012;D;202;2023-03-10;2023031032
73301-019;C;202;2023-03-10;2023031033
73301-026;C;202;2023-03-10;2023031034
73301-040;B;202;2023-03-10;2023031035
73301-047;B;202;2023-03-10;2023031036
73301-061;D;202;2023-03-10;2023031037
73301-068;D;202;2023-03-10;2023031038
73301-075;D;202;2023-03-10;2023031039
73301-082;C;202;2023-03-10;2023031040
75001-005;A;106;2023-03-10;2023031041
75001-012;D;106;2023-03-10;2023031042
75001-019;A;106;2023-03-10;2023031043
75001-026;A;106;2023-03-10;2023031044
75001-033;D;106;2023-03-10;2023031045
75001-040;C;106;2023-03-10;2023031046
75001-047;B;106;2023-03-10;2023031047
75001-054;D;106;2023-03-10;2023031048
75001-061;C;106;2023-03-10;2023031049
75001-068;B;106;2023-03-10;2023031050
75001-075;D;106;2023-03-10;2023031051
75001-082;B;106;2023-03-10;2023031052
75001-089;C;106;2023-03-10;2023031053
90001-012;D;203;2023-03-10;2023031054
90001-019;C;203;2023-03-10;2023031055
90001-033;D;203;2023-03-10;2023031056
90001-040;C;203;2023-03-10;2023031057
90001-047;D;203;2023-03-10;2023031058
90001-054;D;203;2023-03-10;2023031059
90001-061;D;203;2023-03-10;2023031060
94016-005;D;204;2023-03-10;2023031061
94016-012;D;204;2023-03-10;2023031062
94016-019;D;204;2023-03-10;2023031063
94016-026;D;204;2023-03-10;2023031064
94016-033;D;204;2023-03-10;2023031065
94016-040;C;204;2023-03-10;2023031066
94016-054;C;204;2023-03-10;2023031067
94016-061;D;204;2023-03-10;2023031068
94016-068;B;204;2023-03-10;2023031069
97035-016;C;108;2023-03-10;2023031070
97035-032;C;108;2023-03-10;2023031071
97035-040;D;108;2023-03-10;2023031072
97035-050;D;108;2023-03-10;2023031073
97035-061;D;108;2023-03-10;2023031074
98101-005;C;110;2023-03-10;2023031075
98101-019;D;110;2023-03-10;2023031076
98101-026;D;110;2023-03-10;2023031077
98101-033;B;110;2023-03-10;2023031078
98101-040;B;110;2023-03-10;2023031079
98101-047;C;110;2023-03-10;2023031080
98101-054;B;110;2023-03-10;2023031081
98101-061;B;110;2023-03-10;2023031082
98101-068;C;110;2023-03-10;2023031083
02215-006;C;109;2023-03-11;202303111
02215-020;A;109;2023-03-11;202303112
02215-027;D;109;2023-03-11;202303113
02215-041;D;109;2023-03-11;202303114
02215-048;C;109;2023-03-11;202303115
02215-055;C;109;2023-03-11;202303116
02215-062;D;109;2023-03-11;202303117
02215-069;A;109;2023-03-11;202303118
04101-025;D;107;2023-03-11;202303119
04101-059;B;107;2023-03-11;2023031110
10001-006;C;201;2023-03-11;2023031111
10001-013;D;201;2023-03-11;2023031112
10001-027;A;201;2023-03-11;2023031113
10001-034;D;201;2023-03-11;2023031114
10001-041;D;201;2023-03-11;2023031115
10001-048;D;201;2023-03-11;2023031116
10001-055;C;201;2023-03-11;2023031117
10001-062;D;201;2023-03-11;2023031118
30301-006;D;205;2023-03-11;2023031119
30301-013;D;205;2023-03-11;2023031120
30301-027;D;205;2023-03-11;2023031121
30301-034;C;205;2023-03-11;2023031122
30301-041;D;205;2023-03-11;2023031123
30301-048;C;205;2023-03-11;2023031124
30301-055;C;205;2023-03-11;2023031125
30301-062;D;205;2023-03-11;2023031126
30301-069;D;205;2023-03-11;2023031127
30301-076;D;205;2023-03-11;2023031128
73301-006;D;202;2023-03-11;2023031129
73301-020;D;202;2023-03-11;2023031130
73301-027;C;202;2023-03-11;2023031131
73301-034;B;202;2023-03-11;2023031132
73301-041;B;202;2023-03-11;2023031133
73301-048;C;202;2023-03-11;2023031134
73301-055;C;202;2023-03-11;2023031135
73301-069;D;202;2023-03-11;2023031136
73301-076;D;202;2023-03-11;2023031137
75001-006;B;106;2023-03-11;2023031138
75001-013;B;106;2023-03-11;2023031139
75001-020;C;106;2023-03-11;2023031140
75001-027;D;106;2023-03-11;2023031141
75001-034;C;106;2023-03-11;2023031142
75001-041;D;106;2023-03-11;2023031143
75001-048;D;106;2023-03-11;2023031144
75001-055;C;106;2023-03-11;2023031145
75001-062;D;106;2023-03-11;2023031146
75001-069;C;106;2023-03-11;2023031147
75001-076;D;106;2023-03-11;2023031148
75001-090;D;106;2023-03-11;2023031149
75001-097;B;106;2023-03-11;2023031150
90001-006;D;203;2023-03-11;2023031151
90001-013;D;203;2023-03-11;2023031152
90001-020;D;203;2023-03-11;2023031153
90001-027;D;203;2023-03-11;2023031154
90001-048;C;203;2023-03-11;2023031155
90001-055;D;203;2023-03-11;2023031156
90001-062;C;203;2023-03-11;2023031157
94016-006;A;204;2023-03-11;2023031158
94016-013;D;204;2023-03-11;2023031159
94016-020;C;204;2023-03-11;2023031160
94016-027;C;204;2023-03-11;2023031161
94016-034;A;204;2023-03-11;2023031162
94016-041;C;204;2023-03-11;2023031163
94016-048;D;204;2023-03-11;2023031164
94016-055;D;204;2023-03-11;2023031165
94016-062;D;204;2023-03-11;2023031166
94016-069;D;204;2023-03-11;2023031167
97035-008;C;108;2023-03-11;2023031168
97035-017;D;108;2023-03-11;2023031169
97035-026;A;108;2023-03-11;2023031170
97035-033;C;108;2023-03-11;2023031171
97035-041;D;108;2023-03-11;2023031172
97035-051;C;108;2023-03-11;2023031173
97035-064;B;108;2023-03-11;2023031174
98101-013;B;110;2023-03-11;2023031175
98101-020;D;110;2023-03-11;2023031176
98101-027;D;110;2023-03-11;2023031177
98101-041;C;110;2023-03-11;2023031178
98101-048;D;110;2023-03-11;2023031179
98101-055;D;110;2023-03-11;2023031180
98101-062;C;110;2023-03-11;2023031181
98101-069;B;110;2023-03-11;2023031182
02215-007;C;109;2023-03-12;202303121
02215-014;D;109;2023-03-12;202303122
02215-021;D;109;2023-03-12;202303123
02215-028;D;109;2023-03-12;202303124
02215-042;D;109;2023-03-12;202303125
02215-049;D;109;2023-03-12;202303126
02215-056;D;109;2023-03-12;202303127
02215-063;D;109;2023-03-12;202303128
02215-070;D;109;2023-03-12;202303129
04101-037;B;107;2023-03-12;2023031210
04101-060;D;107;2023-03-12;2023031211
10001-007;D;201;2023-03-12;2023031212
10001-014;C;201;2023-03-12;2023031213
10001-028;D;201;2023-03-12;2023031214
10001-035;D;201;2023-03-12;2023031215
10001-042;D;201;2023-03-12;2023031216
10001-049;B;201;2023-03-12;2023031217
10001-056;C;201;2023-03-12;2023031218
30301-007;B;205;2023-03-12;2023031219
30301-014;D;205;2023-03-12;2023031220
30301-021;D;205;2023-03-12;2023031221
30301-028;C;205;2023-03-12;2023031222
30301-035;A;205;2023-03-12;2023031223
30301-049;D;205;2023-03-12;2023031224
30301-056;D;205;2023-03-12;2023031225
30301-063;D;205;2023-03-12;2023031226
30301-070;B;205;2023-03-12;2023031227
30301-077;B;205;2023-03-12;2023031228
73301-007;C;202;2023-03-12;2023031229
73301-014;C;202;2023-03-12;2023031230
73301-021;D;202;2023-03-12;2023031231
73301-028;D;202;2023-03-12;2023031232
73301-035;D;202;2023-03-12;2023031233
73301-042;B;202;2023-03-12;2023031234
73301-056;D;202;2023-03-12;2023031235
73301-070;C;202;2023-03-12;2023031236
73301-077;D;202;2023-03-12;2023031237
75001-007;D;106;2023-03-12;2023031238
75001-014;C;106;2023-03-12;2023031239
75001-028;C;106;2023-03-12;2023031240
75001-035;D;106;2023-03-12;2023031241
75001-042;D;106;2023-03-12;2023031242
75001-049;B;106;2023-03-12;2023031243
75001-056;C;106;2023-03-12;2023031244
75001-063;D;106;2023-03-12;2023031245
75001-070;C;106;2023-03-12;2023031246
75001-084;D;106;2023-03-12;2023031247
75001-091;C;106;2023-03-12;2023031248
90001-007;B;203;2023-03-12;2023031249
90001-014;B;203;2023-03-12;2023031250
90001-021;B;203;2023-03-12;2023031251
90001-028;D;203;2023-03-12;2023031252
90001-035;C;203;2023-03-12;2023031253
90001-042;D;203;2023-03-12;2023031254
90001-063;D;203;2023-03-12;2023031255
94016-007;D;204;2023-03-12;2023031256
94016-014;D;204;2023-03-12;2023031257
94016-021;C;204;2023-03-12;2023031258
94016-028;C;204;2023-03-12;2023031259
94016-035;D;204;2023-03-12;2023031260
94016-042;C;204;2023-03-12;2023031261
94016-049;A;204;2023-03-12;2023031262
94016-056;C;204;2023-03-12;2023031263
94016-063;C;204;2023-03-12;2023031264
94016-070;C;204;2023-03-12;2023031265
97035-009;C;108;2023-03-12;2023031266
97035-018;C;108;2023-03-12;2023031267
97035-027;B;108;2023-03-12;2023031268
97035-034;C;108;2023-03-12;2023031269
97035-043;D;108;2023-03-12;2023031270
98101-007;C;110;2023-03-12;2023031271
98101-014;C;110;2023-03-12;2023031272
98101-021;B;110;2023-03-12;2023031273
98101-028;B;110;2023-03-12;2023031274
98101-035;C;110;2023-03-12;2023031275
98101-049;C;110;2023-03-12;2023031276
98101-056;D;110;2023-03-12;2023031277
98101-063;C;110;2023-03-12;2023031278
98101-070;B;110;2023-03-12;2023031279
02215-001;D;109;2023-03-13;202303131
02215-008;D;109;2023-03-13;202303132
02215-015;D;109;2023-03-13;202303133
02215-022;C;109;2023-03-13;202303134
02215-029;B;109;2023-03-13;202303135
02215-036;C;109;2023-03-13;202303136
02215-050;D;109;2023-03-13;202303137
02215-057;D;109;2023-03-13;202303138
02215-064;C;109;2023-03-13;202303139
02215-071;C;109;2023-03-13;2023031310
04101-001;D;107;2023-03-13;2023031311
04101-042;D;107;2023-03-13;2023031312
04101-062;C;107;2023-03-13;2023031313
10001-008;B;201;2023-03-13;2023031314
10001-015;C;201;2023-03-13;2023031315
10001-022;C;201;2023-03-13;2023031316
10001-029;C;201;2023-03-13;2023031317
